GPS Time,Device Time,Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),AccX,AccY,AccZ,Actual engine % torque(%),Air Fuel Ratio,Ambient air temp(°C),Barometric pressure (from vehicle)(psi),CO₂ in g/km (Average) ,CO₂ in g/km (Instantaneous),Engine Coolant Temperature(°C),Engine Load(%),Engine Load(Absolute)(%),Engine RPM,Fuel used (trip)(gal),GPS Latitude(°),GPS Longitude(°),GPS Satellites,Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Torque(Nm),Trip Distance(km)
Sun Aug 29 16:15:02 CST 2021,29-Aug.-2021 16:15:00.725,-103.67882569,50.53570527,15.55,3.7900925,570.9482421875,179.8,0.06939185,-1.24725878,10.02772141,-0.0021514,15.29411793,-0.06454645,0.00112811,-0.0932676,-0,-0,25,13.63354778,205.30897522,96.21214294,89,23.92156982,18.43137169,1288,0.79106307,50.53570557,-103.67882538,14,32,4.35113192,-0,55.97999954,55,14.90196133,60.34170914,43.48467636
Sun Aug 29 16:15:02 CST 2021,29-Aug.-2021 16:15:01.224,-103.67882569,50.53570527,15.55,3.7900925,570.9482421875,179.8,1.21495569,-0.5422734,9.26770115,0.00964906,14.90196133,0.01881207,0.01856815,0.02436118,-0,-0,25,13.63354778,205.08044434,90.81698608,89,23.92156982,17.25490189,1314,0.79116136,50.53570557,-103.67882538,14,32,4.49617004,-0,55.97999954,55,14.90196133,60.34170914,43.48467636
Sun Aug 29 16:15:03 CST 2021,29-Aug.-2021 16:15:01.722,-103.67881763,50.53556624,15.35,3.7900925,570.8994140625,179.6,0.50757748,-1.26041937,9.36580658,0.01104243,14.90196133,0.03478861,0.04137437,-0.02225736,-0,-0,25,13.63354778,205.08044434,90.81698608,89,38.4313736,17.25490189,1314,0.79116136,50.53556442,-103.67881775,14,32,4.49617004,-0,55.25999832,54,14.90196133,60.34170914,43.50287247
Sun Aug 29 16:15:03 CST 2021,29-Aug.-2021 16:15:02.223,-103.67881763,50.53556624,15.35,3.7900925,570.8994140625,179.6,0.51355958,-0.73010999,9.31795025,-0.00589478,14.90196133,0.03820345,0.07835823,0.00997012,-0,-0,25,13.63354778,205.08044434,90.81698608,89,38.4313736,17.25490189,1314,0.79116136,50.53556442,-103.67881775,14,32,4.49617004,-0,55.25999832,54,16.86274529,60.34170914,43.50287247
Sun Aug 29 16:15:04 CST 2021,29-Aug.-2021 16:15:02.723,-103.67881859,50.5354297,15.37,3.7900925,570.8674316406,179.9,1.03669035,-0.65234327,9.85065269,0.02089262,18.4313736,0.0787241,0.03954499,0.0116775,-0,-0,25,13.63354778,205.08044434,90.81698608,89,38.4313736,17.25490189,1314,0.79116136,50.53543091,-103.67881775,14,32,4.49617004,-0,55.33199692,54,16.86274529,60.34170914,43.50287247
Sun Aug 29 16:15:04 CST 2021,29-Aug.-2021 16:15:03.223,-103.67881859,50.5354297,15.37,3.7900925,570.8674316406,179.9,0.05862416,-0.69780689,10.03250694,0.02576208,18.4313736,0.07006507,0.07957781,0.03082497,-0,-0,25,13.63354778,205.08044434,90.81698608,89,38.4313736,44.70588303,1314,0.79116136,50.53543091,-103.67881775,14,32,4.49617004,-0,55.33199692,54,16.86274529,60.34170914,43.50287247
Sun Aug 29 16:15:05 CST 2021,29-Aug.-2021 16:15:03.726,-103.67881677,50.53529432,15.45,3.7900925,571.1481933594,180.2,0.14476576,-0.73010999,9.94756222,-0.00014719,18.4313736,-0.00780533,0.02295865,0.02411726,-0,-0,25,13.63354778,205.10858154,219.17263794,89,38.4313736,44.70588303,1493,0.79183209,50.53529358,-103.67881775,14,32,10.44271755,-0,55.61999893,54,16.86274529,60.34170914,43.50287247
Sun Aug 29 16:15:05 CST 2021,29-Aug.-2021 16:15:04.225,-103.67881677,50.53529432,15.45,3.7900925,571.1481933594,180.2,0.846461,-0.65952176,9.85543823,0.04083306,18.4313736,0.07774844,0.06530868,-0.02945288,-0,-0,25,13.63354778,205.10858154,219.17263794,89,55.68627548,44.70588303,1493,0.79183209,50.53529358,-103.67881775,14,32,10.44271755,-0,55.61999893,55,16.86274529,-0,43.54153824
Sun Aug 29 16:15:06 CST 2021,29-Aug.-2021 16:15:04.721,-103.67882042,50.53515729,15.59,3.7900925,571.5786132813,180,1.29511523,-0.92781699,9.69960594,0.0031499,18.4313736,0.09640806,0.02954441,-0.01259219,-0,-0,25,13.63354778,205.10858154,219.17263794,89,55.68627548,44.70588303,1493,0.79183209,50.53515625,-103.67881775,14,32,10.44271755,-0,56.12400055,55,16.86274529,-0,43.54153824
Sun Aug 29 16:15:06 CST 2021,29-Aug.-2021 16:15:05.225,-103.67882042,50.53515729,15.59,3.7900925,571.5786132813,180,1.07497561,-1.03429759,9.69721317,0.00566771,18.4313736,0.07323597,0.03856932,-0.01637287,-0,-0,25,13.63354778,205.10858154,219.17263794,89,55.68627548,44.70588303,1493,0.79183209,50.53515625,-103.67881775,14,32,10.44271755,-0,56.12400055,55,16.86274529,-0,43.54153824
Sun Aug 29 16:15:07 CST 2021,29-Aug.-2021 16:15:05.724,-103.67882017,50.53501962,15.67,3.7900925,571.2548828125,180.3,0.92542416,-1.06301141,9.31555748,0.0077269,18.4313736,0.03088595,0.06360127,0.02289771,-0,-0,25,13.63354778,205.10858154,219.17263794,89,55.68627548,44.70588303,1493,0.79183209,50.53501892,-103.67881775,14,32,10.44271755,-0,56.41199875,55,16.07843208,-0,43.54153824
Sun Aug 29 16:15:07 CST 2021,29-Aug.-2021 16:15:06.224,-103.67882017,50.53501962,15.67,3.7900925,571.2548828125,180.3,0.29820552,-0.99960166,9.63021374,0.01767915,18.4313736,0.06225973,0.00588449,0.00082321,-0,-0,25,13.63354778,205.10858154,219.17263794,89,55.68627548,44.70588303,1493,0.79183209,50.53501892,-103.67881775,14,32,10.44271755,-0,56.41199875,55,16.07843208,-0,43.54153824
Sun Aug 29 16:15:08 CST 2021,29-Aug.-2021 16:15:06.725,-103.67882973,50.53488394,15.64,3.7900925,571.2534179688,180.6,0.33170503,-1.30349016,9.18963528,0.01802762,18.4313736,0.01149457,0.04259394,0.00326242,-0,-0,25,13.63354778,205.10858154,219.17263794,89,55.68627548,44.70588303,1493,0.79183209,50.53488541,-103.67883301,14,32,10.44271755,-0,56.30400085,55,16.07843208,-0,43.54153824
Sun Aug 29 16:15:08 CST 2021,29-Aug.-2021 16:15:07.224,-103.67882973,50.53488394,15.64,3.7900925,571.2534179688,180.6,0.93738824,-0.77078801,9.78455067,0.0228708,16.07843208,-0.03744121,0.03149574,0.01314107,-0,-0,25,13.63354778,205.10858154,219.17263794,88,55.68627548,23.13725471,1493,0.79183209,50.53488541,-103.67883301,14,32,10.44271755,-0,56.30400085,55,16.07843208,-0,43.54153824
Sun Aug 29 16:15:09 CST 2021,29-Aug.-2021 16:15:07.726,-103.67882471,50.5347378,15.46,3.7900925,570.3337402344,180.8,0.43100718,-0.91106725,9.29043293,0.00346938,16.07843208,-0.01524479,-0.00606742,0.04500264,-0,-0,25,13.63354778,204.96353149,132.43840027,88,31.76470566,23.13725471,1307,0.7924732,50.53473663,-103.67882538,14,32,5.65647173,-0,55.65599823,55,16.07843208,-0,43.59305573
Sun Aug 29 16:15:09 CST 2021,29-Aug.-2021 16:15:08.226,-103.67882471,50.5347378,15.46,3.7900925,570.3337402344,180.8,0.47288159,-1.05583298,8.93599606,0.01212643,16.07843208,0.07457753,0.02210495,-0.0187206,-0,-0,25,13.63354778,204.78582764,115.93904877,88,31.76470566,23.13725471,1309,0.79259413,50.53473663,-103.67882538,14,32,5.65647173,-0,55.65599823,54,16.07843208,-0,43.60482025
Sun Aug 29 16:15:10 CST 2021,29-Aug.-2021 16:15:08.725,-103.6788262,50.53459599,15.37,3.7900925,569.6527099609,180.8,0.32333016,-0.85124665,9.57158947,0.00753638,16.07843208,0.09421281,0.00905541,0.03314218,-0,-0,25,13.63354778,204.61314392,118.26676178,88,32.15686417,23.13725471,1309,0.79267216,50.53459549,-103.67882538,14,32,5.65647173,-0,55.33199692,54,16.07843208,-0,43.60482025
Sun Aug 29 16:15:10 CST 2021,29-Aug.-2021 16:15:09.226,-103.6788262,50.53459599,15.37,3.7900925,569.6527099609,180.8,-0.10887343,-0.75403821,9.68046284,-0.00917493,16.07843208,-0.05674111,0.0646989,-0.07924236,-0,-0,25,13.63354778,204.61314392,118.26676178,88,40.39215851,23.13725471,1308,0.79267216,50.53459549,-103.67882538,14,32,5.65647173,-0,55.33199692,54,18.4313736,-0,43.61416626
Sun Aug 29 16:15:11 CST 2021,29-Aug.-2021 16:15:09.723,-103.67882444,50.53445567,15.32,3.7900925,569.6899414063,180.3,0.26919255,-0.71694946,9.38614559,0.03904337,18.8235302,0.01564116,0.01808032,0.00265259,-0,-0,25,13.63354778,204.61314392,118.26676178,88,40.39215851,39.60784149,1308,0.79267216,50.53445435,-103.67882538,14,32,5.65647173,-0,55.15199661,54,18.4313736,-0,43.61416626
Sun Aug 29 16:15:11 CST 2021,29-Aug.-2021 16:15:10.222,-103.67882444,50.53445567,15.32,3.7900925,569.6899414063,180.3,0.00717847,-1.10608232,8.61386204,0.01388356,18.8235302,0.07469948,0.02308062,0.04744184,-0,-0,25,13.63354778,204.49504089,145.44789124,88,27.45098114,39.60784149,1344,0.79288429,50.53445435,-103.67882538,14,32,6.96181154,-0,55.15199661,54,14.11764717,-0,43.63108444
Sun Aug 29 16:15:12 CST 2021,29-Aug.-2021 16:15:10.723,-103.67882681,50.5343127,15.37,3.7900925,569.4227294922,179.9,0.53629136,-1.18743825,9.94636536,0.03338756,18.8235302,0.02661741,0.01978775,0.02436118,-0,-0,25,13.63354778,204.49504089,145.44789124,88,27.45098114,39.60784149,1344,0.79288429,50.5343132,-103.67882538,14,32,6.96181154,-0,55.33199692,54,14.11764717,-0,43.63108444
Sun Aug 29 16:15:12 CST 2021,29-Aug.-2021 16:15:11.222,-103.67882681,50.5343127,15.37,3.7900925,569.4227294922,179.9,0.67986071,-1.14436746,9.77617645,0.00938864,14.11764717,0.00024392,0.02112928,0.0574424,-0,-0,25,13.63354778,204.49504089,145.44789124,88,27.45098114,39.60784149,1344,0.79288429,50.5343132,-103.67882538,14,32,6.96181154,-0,55.33199692,54,14.11764717,-0,43.63108444
Sun Aug 29 16:15:13 CST 2021,29-Aug.-2021 16:15:11.728,-103.67882816,50.53417948,15.13,3.7900925,569.4077148438,180,0.97806627,-1.1288141,8.93121052,-0.01634597,14.11764717,-0.01036646,0.02405628,-0.02481847,-0,-0,25,13.63354778,204.29196167,102.74759674,88,27.45098114,16.07843208,1330,0.79312503,50.53417969,-103.67882538,14,32,4.78624535,-0,54.4679985,54,14.11764717,-0,43.63108444
Sun Aug 29 16:15:13 CST 2021,29-Aug.-2021 16:15:12.223,-103.67882816,50.53417948,15.13,3.7900925,569.4077148438,180,0.13878371,-1.224527,8.80558777,-0.06341274,14.11764717,0.0558874,0.03247141,-0.07436404,-0,-0,25,13.63354778,204.29196167,102.74759674,88,31.37254906,16.07843208,1330,0.79312503,50.53417969,-103.67882538,14,32,4.78624535,-0,54.4679985,53,16.47058868,-0,43.65871048
Sun Aug 29 16:15:14 CST 2021,29-Aug.-2021 16:15:12.723,-103.67882735,50.53404124,14.99,3.7900925,569.1525878906,180.1,1.62562394,-1.23888397,9.78694344,0.06406828,16.47058868,0.07323597,0.03844737,0.08963946,-0,-0,25,13.63354778,204.13482666,125.57060242,88,31.37254906,23.92156792,1302,0.79325247,50.53404236,-103.67882538,14,32,5.80150938,-0,53.96399689,53,16.47058868,-0,43.6707077
Sun Aug 29 16:15:14 CST 2021,29-Aug.-2021 16:15:13.221,-103.67882735,50.53404124,14.99,3.7900925,569.1525878906,180.1,0.59371912,-0.64636123,10.15334511,0.00774855,20.3921566,0.04235003,0.0588449,0.07854125,-0,-0,25,13.63354778,204.13482666,125.57060242,88,36.86274719,23.92156792,1302,0.79325247,50.53404236,-103.67882538,14,32,5.80150938,-0,53.96399689,53,19.2156868,-0,43.6707077
Sun Aug 29 16:15:15 CST 2021,29-Aug.-2021 16:15:13.725,-103.67881927,50.53390452,14.93,3.7900925,569.1711425781,180.5,0.20219351,-0.57218373,9.90209866,0.02056851,20.3921566,-0.00012196,0.03003224,0.0115556,-0,-0,25,13.63354778,204.21195984,242.78085327,88,36.86274719,57.25490189,1503,0.79355329,50.53390503,-103.67881775,14,32,11.45798111,-0,53.7480011,53,19.2156868,-0,43.6707077
Sun Aug 29 16:15:15 CST 2021,29-Aug.-2021 16:15:14.223,-103.67881927,50.53390452,14.93,3.7900925,569.1711425781,180.5,0.76839519,-0.32452658,9.64337444,0.01694894,21.17647171,-0.02426971,0.04344766,-0.01003108,-0,-0,25,13.63354778,204.21195984,242.78085327,88,70.19608307,51.76470566,1503,0.79355329,50.53390503,-103.67881775,14,32,11.45798111,-0,53.7480011,53,21.17647171,-0,43.68766785
Sun Aug 29 16:15:16 CST 2021,29-Aug.-2021 16:15:14.726,-103.67882547,50.53376974,15.18,3.7900925,569.5544433594,179.9,0.58414781,-0.33649069,9.80369377,0.01211782,21.17647171,-0.00804925,0.05982056,-0.02579412,-0,-0,25,13.63354778,204.31419373,255.42759705,88,69.01960754,51.76470566,1499,0.7937997,50.53377151,-103.67882538,14,32,10.44271755,-0,54.64799881,54,21.17647171,-0,43.69795227
Sun Aug 29 16:15:16 CST 2021,29-Aug.-2021 16:15:15.223,-103.67882547,50.53376974,15.18,3.7900925,569.5544433594,179.9,1.36091793,-0.46450669,10.02413273,0.00852835,21.17647171,0.01393374,0.05433244,-0.01588504,-0,-0,25,13.63354778,204.31419373,255.42759705,88,69.01960754,51.76470566,1499,0.7937997,50.53377151,-103.67882538,14,32,10.44271755,-0,54.64799881,54,21.17647171,-0,43.69795227
Sun Aug 29 16:15:17 CST 2021,29-Aug.-2021 16:15:15.724,-103.67882648,50.5336334,15.49,3.7900925,569.3896484375,179.8,0.76719874,-0.98763752,9.49980545,0.01181586,21.17647171,-0.01914746,0.01429961,-0.01661678,-0,-0,25,13.63354778,204.31419373,255.42759705,88,69.01960754,51.76470566,1499,0.7937997,50.53363419,-103.67882538,14,32,10.44271755,-0,55.76399612,54,18.4313736,-0,43.69795227
Sun Aug 29 16:15:17 CST 2021,29-Aug.-2021 16:15:16.225,-103.67882648,50.5336334,15.49,3.7900925,569.3896484375,179.8,0.09212367,-0.71694946,9.0604229,-0.04321104,21.17647171,-0.0248795,0.03478862,0.00765292,-0,-0,25,13.63354778,204.31419373,255.42759705,88,69.01960754,51.76470566,1499,0.7937997,50.53363419,-103.67882538,14,32,10.44271755,-0,55.76399612,54,18.4313736,-0,43.69795227
Sun Aug 29 16:15:18 CST 2021,29-Aug.-2021 16:15:16.725,-103.67882895,50.53349538,15.64,3.7900925,569.3933105469,180,1.21854496,-1.01036942,9.25783062,-0.01067575,16.07843208,-0.00500029,0.01100674,-0.05750335,-0,-0,25,13.63354778,204.31419373,255.42759705,88,69.01960754,24.70588303,1499,0.7937997,50.53349686,-103.67882538,14,32,10.44271755,-0,56.30400085,54,18.4313736,-0,43.69795227
Sun Aug 29 16:15:18 CST 2021,29-Aug.-2021 16:15:17.224,-103.67882895,50.53349538,15.64,3.7900925,569.3933105469,180,0.25722843,-1.19940233,9.26889801,0.00323693,16.07843208,0.06713806,0.02759307,-0.00795778,-0,-0,25,13.63354778,204.18363953,138.90570068,88,69.01960754,24.70588303,1499,0.79428804,50.53349686,-103.67882538,14,32,5.80150938,-0,56.30400085,54,18.4313736,-0,43.69795227
Sun Aug 29 16:15:19 CST 2021,29-Aug.-2021 16:15:17.726,-103.67882409,50.53335639,15.46,3.7900925,569.5148925781,180.2,0.87278205,-1.19700956,9.77497959,0.00225702,16.07843208,0.03478861,0.02149516,-0.00198181,-0,-0,25,13.63354778,204.18363953,138.90570068,88,69.01960754,24.70588303,1296,0.79428804,50.53335571,-103.67882538,14,32,5.80150938,-0,55.65599823,54,18.4313736,-0,43.69795227
Sun Aug 29 16:15:19 CST 2021,29-Aug.-2021 16:15:18.226,-103.67882409,50.53335639,15.46,3.7900925,569.5148925781,180.2,1.33938253,-1.00079811,10.15214825,0.0567034,16.07843208,0.07628494,0.02991028,0.02789803,-0,-0,25,13.63354778,204.18363953,138.90570068,88,69.01960754,24.70588303,1296,0.79428804,50.53335571,-103.67882538,14,32,5.80150938,-0,55.65599823,54,18.4313736,-0,43.69795227
Sun Aug 29 16:15:20 CST 2021,29-Aug.-2021 16:15:18.728,-103.67881945,50.53321308,15.46,3.7900925,569.048828125,180.1,0.57816577,-0.93020982,9.96072292,0.02235783,16.07843208,0.06323539,0.00990911,0.04451481,-0,-0,25,13.63354778,204.18363953,138.90570068,88,69.01960754,24.70588303,1296,0.79428804,50.53321457,-103.67881775,14,32,5.80150938,-0,55.65599823,55,18.4313736,-0,43.76008224
Sun Aug 29 16:15:20 CST 2021,29-Aug.-2021 16:15:19.222,-103.67881945,50.53321308,15.46,3.7900925,569.048828125,180.1,1.16350996,-0.80907315,9.83868885,-0.00011784,16.07843208,-0.00024392,0.02710524,-0.0476247,-0,-0,25,13.63354778,204.18363953,138.90570068,88,33.33333206,24.70588303,1296,0.79428804,50.53321457,-103.67881775,14,32,5.80150938,-0,55.65599823,55,18.4313736,-0,43.76008224
Sun Aug 29 16:15:21 CST 2021,29-Aug.-2021 16:15:19.739,-103.67882484,50.5330826,15.25,3.7900925,568.6770019531,179.8,0.69780689,-0.77557361,9.5189476,0.01189284,16.07843208,-0.01353738,0.05274698,-0.05396649,-0,-0,25,13.63354778,204.18363953,138.90570068,88,33.33333206,24.70588303,1296,0.79428804,50.53308105,-103.67882538,14,32,5.80150938,-0,54.89999771,55,18.4313736,-0,43.76008224
Sun Aug 29 16:15:21 CST 2021,29-Aug.-2021 16:15:20.223,-103.67882484,50.5330826,15.25,3.7900925,568.6770019531,179.8,0.48963133,-1.2460624,9.30957603,-0.0058091,16.07843208,0.04247199,-0.00350631,-0.01786686,-0,-0,25,13.63354778,204.18363953,138.90570068,88,33.33333206,24.70588303,1296,0.79428804,50.53308105,-103.67882538,14,32,5.80150938,-0,54.89999771,55,15.29411793,-0,43.76008224
Sun Aug 29 16:15:22 CST 2021,29-Aug.-2021 16:15:20.724,-103.67881912,50.53294314,15.28,3.7900925,568.5069580078,179.7,0.2009971,-1.55264282,9.2171526,0.01610017,16.07843208,0.00771386,0.05433244,0.0115556,-0,-0,25,13.63354778,204.18363953,138.90570068,88,33.33333206,24.70588303,1296,0.79428804,50.53294373,-103.67881775,14,32,5.80150938,-0,55.00799942,55,15.29411793,-0,43.76008224
Sun Aug 29 16:15:22 CST 2021,29-Aug.-2021 16:15:21.227,-103.67881912,50.53294314,15.28,3.7900925,568.5069580078,179.7,0.84137625,-1.30468655,10.31246758,0.01106477,16.07843208,0.02295866,0.00515273,0.11735443,-0,-0,25,13.63354778,204.18363953,138.90570068,88,33.33333206,24.70588303,1296,0.79428804,50.53294373,-103.67881775,14,32,5.80150938,-0,55.00799942,55,15.29411793,-0,43.76008224
Sun Aug 29 16:15:23 CST 2021,29-Aug.-2021 16:15:21.724,-103.67881621,50.53281061,15.12,3.7900925,568.7221679688,180.1,0.14596218,-1.0438689,9.08435154,-0.03749418,14.50980377,-0.00219525,0.01527528,0.00667728,-0,-0,25,13.63354778,204.18363953,138.90570068,88,33.33333206,13.72549057,1296,0.79428804,50.53281021,-103.67881775,14,32,5.80150938,-0,54.43199921,55,15.29411793,-0,43.76008224
Sun Aug 29 16:15:23 CST 2021,29-Aug.-2021 16:15:22.224,-103.67881621,50.53281061,15.12,3.7900925,568.7221679688,180.1,0.48006004,-0.91465646,9.93320465,0.00609776,14.50980377,0.0655526,0.02283669,0.02826385,-0,-0,25,13.63354778,204.18363953,138.90570068,89,33.33333206,13.72549057,1296,0.79428804,50.53281021,-103.67881775,14,32,5.80150938,-0,54.43199921,55,15.29411793,-0,43.76008224
Sun Aug 29 16:15:24 CST 2021,29-Aug.-2021 16:15:22.724,-103.67881468,50.53267977,14.93,3.7900925,568.5241699219,179.9,0.7396813,-1.31425786,9.46032333,0.01548686,14.50980377,0.01722661,-0.00277455,-0.01713512,-0,-0,25,13.63354778,203.90553284,64.85108185,89,33.33333206,13.72549057,1296,0.79428804,50.53268051,-103.67881775,14,32,3.19083023,-0,53.7480011,55,15.29411793,-0,43.76008224
Sun Aug 29 16:15:24 CST 2021,29-Aug.-2021 16:15:23.221,-103.67881468,50.53267977,14.93,3.7900925,568.5241699219,179.9,0.06580263,-0.97328061,9.46630573,0.00613798,14.50980377,-0.01719613,0.01771445,0.0137508,-0,-0,25,13.63354778,203.90553284,64.85108185,89,18.03921509,13.72549057,1328,0.79428804,50.53268051,-103.67881775,14,32,3.19083023,-0,53.7480011,52,15.29411793,-0,43.82465363
Sun Aug 29 16:15:25 CST 2021,29-Aug.-2021 16:15:23.722,-103.67880756,50.53254674,14.7,3.7900925,568.3099365234,179.5,0.34606197,-1.1180464,9.64935684,0.00662515,14.90196133,0.01381178,-0.00972618,-0.04701488,-0,-0,25,13.63354778,203.65795898,79.87060547,89,18.03921509,14.90196037,1328,0.79440683,50.532547,-103.67881012,14,32,3.62594342,-0,52.91999817,52,14.50980377,-0,43.82465363
Sun Aug 29 16:15:25 CST 2021,29-Aug.-2021 16:15:24.226,-103.67880756,50.53254674,14.7,3.7900925,568.3099365234,179.5,0.5482555,-1.13359976,9.22313499,0.00536362,15.29411793,0.08006565,0.02930049,0.01094577,-0,-0,25,13.63354778,203.65795898,100.22109985,89,22.74509811,17.64705849,1318,0.79447031,50.532547,-103.67881012,14,32,4.49617004,-0,52.91999817,51,15.68627453,-0,43.83754349
Sun Aug 29 16:15:26 CST 2021,29-Aug.-2021 16:15:24.727,-103.67881132,50.53241568,14.5,3.7900925,568.447265625,179.2,0.67986071,-1.41864467,8.67966461,0.00909587,16.86274529,0.07567514,0.0251539,-0.0254283,-0,-0,25,13.63354778,203.45149231,100.22109985,89,28.23529434,22.74509811,1325,0.79447031,50.5324173,-103.67881012,14,32,4.49617004,-0,52.19999695,51,16.07843208,-0,43.8453064
Sun Aug 29 16:15:26 CST 2021,29-Aug.-2021 16:15:25.224,-103.67881132,50.53241568,14.5,3.7900925,568.447265625,179.2,0.66191459,-0.67387867,9.2303133,-0.02391362,16.86274529,0.02771503,0.06140602,-0.00905534,-0,-0,25,13.63354778,203.31137085,133.25447083,89,56.86274719,22.74509811,1306,0.79455757,50.5324173,-103.67881012,14,32,5.94654703,-0,52.19999695,51,16.07843208,-0,43.85325241
Sun Aug 29 16:15:27 CST 2021,29-Aug.-2021 16:15:25.725,-103.67881241,50.53228426,14.43,3.7900925,568.5278320313,179.4,1.01994061,-0.20219351,9.27966499,-0.00077664,16.86274529,-0.00609792,0.08299265,-0.00917734,-0,-0,25,13.63354778,203.31137085,133.25447083,89,56.86274719,22.74509811,1306,0.79455757,50.53228378,-103.67881012,14,32,5.94654703,-0,51.94799805,51,28.23529434,-0,43.85325241
Sun Aug 29 16:15:27 CST 2021,29-Aug.-2021 16:15:26.227,-103.67881241,50.53228426,14.43,3.7900925,568.5278320313,179.4,0.09092726,-0.09571291,10.19402313,0.01423679,31.76470566,0.0199097,0.10753676,0.04244152,-0,-0,25,13.63354778,203.31137085,133.25447083,89,56.86274719,73.33333588,1306,0.79455757,50.53228378,-103.67881012,14,32,5.94654703,-0,51.94799805,51,28.23529434,-0,43.85325241
Sun Aug 29 16:15:28 CST 2021,29-Aug.-2021 16:15:26.724,-103.67881076,50.53215385,14.83,3.7900925,568.8103027344,179.2,0.67268229,-0.00837488,9.09631538,0.02937379,31.76470566,-0.04085604,0.11448839,-0.02140362,-0,-0,25,13.63354778,203.47465515,285.11181641,88,56.86274719,73.33333588,1306,0.79510915,50.53215408,-103.67881012,14,32,12.90835857,-0,53.38799667,51,28.23529434,-0,43.85325241
Sun Aug 29 16:15:28 CST 2021,29-Aug.-2021 16:15:27.225,-103.67881076,50.53215385,14.83,3.7900925,568.8103027344,179.2,1.09172535,-0.21894327,9.7390871,0.00797135,31.76470566,0.04844795,0.08909056,0.02777603,-0,-0,25,13.63354778,203.47465515,285.11181641,88,56.86274719,73.33333588,1869,0.79510915,50.53215408,-103.67881012,14,32,12.90835857,-0,53.38799667,54,28.23529434,-0,43.88564301
Sun Aug 29 16:15:29 CST 2021,29-Aug.-2021 16:15:27.727,-103.67880945,50.53201395,15.5,3.7900925,568.4654541016,179.2,1.02711916,-0.16031912,9.39811039,0.01155611,31.76470566,-0.04475871,0.10558543,0.00021348,-0,-0,25,13.63354778,203.47465515,285.11181641,88,56.86274719,73.33333588,1869,0.79510915,50.53201294,-103.67881012,14,32,12.90835857,-0,55.79999924,54,28.23529434,-0,43.88564301
Sun Aug 29 16:15:29 CST 2021,29-Aug.-2021 16:15:28.224,-103.67880945,50.53201395,15.5,3.7900925,568.4654541016,179.2,0.25004998,-0.84406817,9.84706306,0.01181736,31.76470566,0.01271416,0.08799294,0.05158843,-0,-0,25,13.63354778,203.47465515,285.11181641,88,94.11764526,73.33333588,1869,0.79510915,50.53201294,-103.67881012,14,31,12.90835857,-0,55.79999924,54,28.23529434,-0,43.88564301
Sun Aug 29 16:15:30 CST 2021,29-Aug.-2021 16:15:28.722,-103.67881322,50.53186722,16.06,3.7900925,568.2692871094,179.2,1.50717914,-1.03190482,10.35553837,0.01387329,31.76470566,0.08116327,0.04088653,0.0292395,-0,-0,25,13.63354778,203.47465515,285.11181641,88,94.11764526,73.33333588,1869,0.79510915,50.53186798,-103.67881012,14,31,12.90835857,-0,57.81599808,54,28.23529434,-0,43.88564301
Sun Aug 29 16:15:30 CST 2021,29-Aug.-2021 16:15:29.222,-103.67881322,50.53186722,16.06,3.7900925,568.2692871094,179.2,1.21136642,-0.91226363,9.82792091,0.03060092,31.76470566,0.03649603,0.03783757,0.0271663,-0,-0,25,13.63354778,203.47465515,285.11181641,88,94.11764526,73.33333588,1869,0.79510915,50.53186798,-103.67881012,14,31,12.90835857,-0,57.81599808,54,16.86274529,-0,43.88564301
Sun Aug 29 16:15:31 CST 2021,29-Aug.-2021 16:15:29.724,-103.67881916,50.5317209,16.22,3.7900925,568.6184082031,179.9,0.84765744,-1.24486601,9.08794022,-0.01129164,31.76470566,-0.0073175,0.02698328,-0.01637287,-0,-0,25,13.63354778,203.47465515,285.11181641,88,94.11764526,73.33333588,1869,0.79510915,50.53171921,-103.67881775,14,31,12.90835857,-0,58.39199448,54,16.86274529,-0,43.88564301
Sun Aug 29 16:15:31 CST 2021,29-Aug.-2021 16:15:30.226,-103.67881916,50.5317209,16.22,3.7900925,568.6184082031,179.9,0.02273181,-0.86799639,9.33111095,0.00355858,31.76470566,0.03869129,0.03344708,0.01509236,-0,-0,25,13.63354778,203.47465515,285.11181641,88,94.11764526,73.33333588,1869,0.79510915,50.53171921,-103.67881775,14,31,12.90835857,-0,58.39199448,54,16.86274529,-0,43.88564301
Sun Aug 29 16:15:32 CST 2021,29-Aug.-2021 16:15:30.722,-103.67881053,50.53157358,16.14,3.7900925,568.4371337891,180,0.35443684,-0.99481601,9.58235741,0.02614314,16.07843208,0.02930049,0.04494165,-0.03798997,-0,-0,25,13.63354778,203.47465515,285.11181641,88,94.11764526,73.33333588,1869,0.79510915,50.53157425,-103.67881012,14,31,12.90835857,-0,58.10399628,54,16.86274529,-0,43.88564301
